Date,NtaCode,Thefts,TransitOfPeople,MarketTurnover
2020-01-18,BK96,2.0,3092,2937.8
2020-01-19,BK96,0.0,9341,18683.78
2020-01-20,BK96,1.0,20659,28923.35
2020-01-21,BK96,0.0,8183,16366.43
2020-01-22,BK96,0.0,7855,15711.05
2020-01-23,BK96,0.0,6779,13559.45
2020-01-24,BK96,1.0,17817,24945.07
2020-01-25,BK96,1.0,22332,31266.19
2020-01-26,BK96,0.0,8665,17330.71
2020-01-27,BK96,2.0,3468,3295.32
2020-01-28,BK96,2.0,3508,3332.78
2020-01-29,BK96,2.0,3379,3210.97
2020-01-30,BK96,1.0,23697,33176.37
2020-01-31,BK96,0.0,3369,6739.25
2020-01-01,BX31,0.0,4419,8838.22
2020-01-02,BX31,1.0,26250,36750.65
2020-01-03,BX31,2.0,3888,3694.0
2020-01-04,BX31,0.0,4404,8808.1
2020-01-05,BX31,0.0,11009,22019.33
2020-01-06,BX31,0.0,6474,12948.86
2020-01-07,BX31,0.0,9317,18634.59
2020-01-08,BX31,2.0,4067,3864.23
2020-01-09,BX31,0.0,10862,21725.8
2020-01-10,BX31,0.0,12164,24328.22
2020-01-11,BX31,1.0,27882,39035.41
2020-01-12,BX31,0.0,3707,7414.92
2020-01-13,BX31,0.0,7177,14355.23
2020-01-14,BX31,1.0,21150,29610.64
2020-01-15,BX31,1.0,24453,34235.52
2020-01-16,BX31,0.0,12801,25603.17
2020-01-17,BX31,0.0,8969,17938.2
2020-01-18,BX31,0.0,11570,23141.07
2020-01-19,BX31,0.0,8841,17682.06
2020-01-20,BX31,2.0,4278,4064.4
2020-01-21,BX31,1.0,26407,36970.72
2020-01-22,BX31,1.0,23148,32407.72
2020-01-23,BX31,0.0,3303,6606.77
2020-01-24,BX31,0.0,11571,23142.56
2020-01-25,BX31,0.0,5751,11502.96
2020-01-26,BX31,2.0,4078,3875.02
2020-01-27,BX31,0.0,9767,19535.34
2020-01-28,BX31,1.0,27347,38287.1
2020-01-29,BX31,0.0,10136,20272.36
2020-01-30,BX31,0.0,7649,15299.95
2020-01-31,BX31,2.0,3812,3621.46
2020-01-01,BK91,2.0,5704,5419.2
2020-01-02,BK91,0.0,1458,2916.13
2020-01-03,BK91,1.0,13452,18833.87
2020-01-04,BK91,0.0,2884,5769.91
2020-01-05,BK91,1.0,14129,19781.98
2020-01-06,BK91,1.0,11112,15556.91
2020-01-07,BK91,3.0,4565,4108.84
2020-01-08,BK91,0.0,2901,5803.25
2020-01-09,BK91,1.0,10723,15013.5
2020-01-10,BK91,0.0,2846,5692.15
2020-01-11,BK91,0.0,6244,12489.09
2020-01-12,BK91,1.0,10720,15009.03
2020-01-13,BK91,0.0,1225,2451.33
2020-01-14,BK91,2.0,5365,5097.25
2020-01-15,BK91,2.0,5761,5473.46
2020-01-16,BK91,0.0,2127,4255.1
2020-01-17,BK91,0.0,4023,8047.87
2020-01-18,BK91,0.0,5674,11348.32
2020-01-19,BK91,1.0,13465,18852.37
2020-01-20,BK91,1.0,12850,17990.65
2020-01-21,BK91,1.0,11564,16190.0
2020-01-22,BK91,2.0,5890,5595.7
2020-01-23,BK91,1.0,13239,18535.07
2020-01-24,BK91,0.0,5464,10928.47
2020-01-25,BK91,0.0,4030,8060.16
2020-01-26,BK91,0.0,1886,3773.27
2020-01-27,BK91,0.0,1795,3590.21
2020-01-28,BK91,2.0,5819,5528.48
2020-01-29,BK91,0.0,3471,6942.76
2020-01-30,BK91,0.0,6110,12220.96
2020-01-31,BK91,1.0,14047,19665.86
2020-01-01,BK78,2.0,6279,5965.88
2020-01-02,BK78,0.0,3936,7873.04
2020-01-03,BK78,0.0,2526,5053.99
2020-01-04,BK78,1.0,14338,20074.15
2020-01-05,BK78,1.0,13336,18671.34
2020-01-06,BK78,0.0,2466,4933.12
2020-01-07,BK78,0.0,6732,13464.91
2020-01-08,BK78,0.0,6884,13769.42
2020-01-09,BK78,0.0,6706,13412.19
2020-01-10,BK78,0.0,2613,5227.04
2020-01-11,BK78,0.0,5626,11253.16
2020-01-12,BK78,2.0,6972,6624.08
2020-01-13,BK78,0.0,3966,7933.1
2020-01-14,BK78,0.0,6319,12639.65
2020-01-15,BK78,2.0,6646,6314.56
2020-01-16,BK78,0.0,6300,12601.87
2020-01-17,BK78,0.0,2157,4315.95
2020-01-18,BK78,1.0,12660,17724.85
2020-01-19,BK78,0.0,2412,4825.95
2020-01-20,BK78,0.0,3954,7909.84
2020-01-21,BK78,3.0,5279,4751.65
2020-01-22,BK78,0.0,6189,12379.93
2020-01-23,BK78,1.0,15012,21016.95
2020-01-24,BK78,0.0,5632,11265.01
2020-01-25,BK78,0.0,2889,5778.32
2020-01-26,BK78,0.0,5685,11371.89
2020-01-27,BK78,0.0,6069,12138.59
2020-01-28,BK78,0.0,6814,13629.97
2020-01-29,BK78,0.0,1478,2957.03
2020-01-30,BK78,2.0,6561,6233.82
2020-01-31,BK78,0.0,3512,7024.37
2020-01-01,BK77,0.0,7820,15641.62
2020-01-02,BK77,1.0,15024,21034.33
2020-01-03,BK77,0.0,4486,8972.45
2020-01-04,BK77,0.0,3631,7263.31
2020-01-05,BK77,0.0,7946,15892.45
2020-01-06,BK77,2.0,7858,7465.45
2020-01-07,BK77,1.0,13747,19246.49
2020-01-08,BK77,0.0,2200,4400.68
2020-01-09,BK77,0.0,3163,6326.9
2020-01-10,BK77,0.0,4120,8241.54
2020-01-11,BK77,0.0,3410,6820.21
2020-01-12,BK77,2.0,7632,7251.23
2020-01-13,BK77,0.0,1712,3424.31
2020-01-14,BK77,0.0,6719,13439.5
2020-01-15,BK77,2.0,7225,6863.99
2020-01-16,BK77,0.0,7422,14844.64
2020-01-17,BK77,2.0,7453,7081.02
2020-01-18,BK77,0.0,1465,2930.46
2020-01-19,BK77,0.0,1939,3879.27
2020-01-20,BK77,0.0,3090,6180.51
2020-01-21,BK77,0.0,2678,5356.12
2020-01-22,BK77,0.0,1691,3382.23
2020-01-23,BK77,1.0,15506,21709.47
2020-01-24,BK77,0.0,7726,15453.82
2020-01-25,BK77,1.0,15143,21200.91
2020-01-26,BK77,1.0,14732,20624.89
2020-01-27,BK77,0.0,7794,15588.98
2020-01-28,BK77,0.0,3546,7093.64
2020-01-29,BK77,0.0,6678,13356.37
2020-01-30,BK77,0.0,6301,12602.4
2020-01-31,BK77,1.0,16626,23277.39
2020-01-01,QN20,1.0,26846,37585.1
2020-01-02,QN20,0.0,7596,15192.3
2020-01-03,QN20,0.0,12147,24294.61
2020-01-04,QN20,0.0,12477,24954.51
2020-01-05,QN20,0.0,7183,14367.69
2020-01-06,QN20,0.0,10252,20505.67
2020-01-07,QN20,0.0,13306,26612.92
2020-01-08,QN20,0.0,6659,13318.96
2020-01-09,QN20,2.0,4562,4334.54
2020-01-10,QN20,1.0,27974,39164.71
2020-01-11,QN20,0.0,9097,18195.85
2020-01-12,QN20,1.0,30131,42184.01
2020-01-13,QN20,1.0,30698,42978.26
2020-01-14,QN20,1.0,23200,32480.58
2020-01-15,QN20,0.0,6611,13223.23
2020-01-16,QN20,0.0,11009,22018.3
2020-01-17,QN20,1.0,23181,32453.95
2020-01-18,QN20,1.0,29047,40665.97
2020-01-19,QN20,1.0,22806,31928.57
2020-01-20,QN20,0.0,10209,20419.69
2020-01-21,QN20,1.0,30166,42233.58
2020-01-22,QN20,1.0,25631,35883.73
2020-01-23,QN20,1.0,26379,36931.57
2020-01-24,QN20,0.0,4901,9802.29
2020-01-25,QN20,0.0,8262,16524.96
2020-01-26,QN20,1.0,22502,31504.05
2020-01-27,QN20,2.0,4311,4095.66
2020-01-28,QN20,0.0,12157,24314.39
2020-01-29,QN20,0.0,2951,5903.92
2020-01-30,QN20,0.0,10340,20681.8
2020-01-31,QN20,0.0,13666,27332.98
2020-01-01,BK46,1.0,31402,43963.44
2020-01-02,BK46,0.0,9198,18397.74
2020-01-03,BK46,2.0,5902,5607.6
2020-01-04,BK46,1.0,35737,50032.29
2020-01-05,BK46,0.0,5177,10354.76
2020-01-06,BK46,2.0,5818,5527.74
2020-01-07,BK46,1.0,36266,50772.48
2020-01-08,BK46,2.0,6178,5869.21
2020-01-09,BK46,0.0,4171,8342.14
2020-01-10,BK46,2.0,6096,5791.95
2020-01-11,BK46,0.0,17463,34926.82
2020-01-12,BK46,0.0,3912,7824.92
2020-01-13,BK46,2.0,5491,5216.93
2020-01-14,BK46,0.0,18657,37314.81
2020-01-15,BK46,0.0,4867,9735.91
2020-01-16,BK46,0.0,7173,14346.2
2020-01-17,BK46,0.0,8763,17526.75
2020-01-18,BK46,1.0,41700,58380.81
2020-01-19,BK46,0.0,10497,20994.75
2020-01-20,BK46,0.0,17604,35209.94
2020-01-21,BK46,0.0,4287,8574.06
2020-01-22,BK46,0.0,12345,24691.01
2020-01-23,BK46,1.0,32979,46171.63
2020-01-24,BK46,1.0,37505,52507.81
2020-01-25,BK46,2.0,6095,5790.89
2020-01-26,BK46,0.0,8576,17153.42
2020-01-27,BK46,0.0,6612,13224.01
2020-01-28,BK46,2.0,5712,5427.09
2020-01-29,BK46,1.0,38757,54261.12
2020-01-30,BK46,0.0,9935,19870.32
2020-01-31,BK46,1.0,39867,55813.8
2020-01-01,QN68,1.0,56538,79153.46
2020-01-02,QN68,0.0,24395,48790.94
2020-01-03,QN68,1.0,41536,58151.15
2020-01-04,QN68,1.0,53081,74314.68
2020-01-05,QN68,0.0,5384,10769.17
2020-01-06,QN68,0.0,7191,14383.04
2020-01-07,QN68,0.0,15920,31841.53
2020-01-08,QN68,0.0,8049,16099.6
2020-01-09,QN68,2.0,8310,7895.24
2020-01-10,QN68,0.0,10481,20962.64
2020-01-11,QN68,0.0,18536,37072.28
2020-01-12,QN68,0.0,9883,19766.55
2020-01-13,QN68,0.0,15569,31139.77
2020-01-14,QN68,0.0,25185,50371.66
2020-01-15,QN68,0.0,13375,26752.0
2020-01-16,QN68,0.0,10120,20240.8
2020-01-17,QN68,0.0,8829,17658.49
2020-01-18,QN68,0.0,21462,42924.98
2020-01-19,QN68,2.0,7327,6960.73
2020-01-20,QN68,2.0,7879,7485.97
2020-01-21,QN68,0.0,24211,48423.85
2020-01-22,QN68,0.0,25225,50451.56
2020-01-23,QN68,1.0,55825,78156.21
2020-01-24,QN68,0.0,12235,24471.52
2020-01-25,QN68,2.0,7954,7556.56
2020-01-26,QN68,1.0,43577,61008.91
2020-01-27,QN68,0.0,12657,25314.34
2020-01-28,QN68,2.0,8421,8000.28
2020-01-29,QN68,0.0,25595,51191.95
2020-01-30,QN68,0.0,12183,24366.21
2020-01-31,QN68,0.0,24622,49244.28
2020-01-01,BX08,2.0,5878,5584.7
2020-01-02,BX08,1.0,38986,54581.06
2020-01-03,BX08,1.0,36804,51526.99
2020-01-04,BX08,0.0,8564,17128.18
2020-01-05,BX08,0.0,14683,29366.91
2020-01-06,BX08,0.0,5611,11222.54
2020-01-07,BX08,0.0,19231,38462.18
2020-01-08,BX08,0.0,8550,17101.06
2020-01-09,BX08,2.0,6437,6116.06
2020-01-10,BX08,0.0,3715,7430.2
2020-01-11,BX08,1.0,36844,51582.69
2020-01-12,BX08,0.0,17463,34927.0
2020-01-13,BX08,1.0,33845,47383.04
2020-01-14,BX08,0.0,4411,8823.02
2020-01-15,BX08,0.0,7021,14043.11
2020-01-16,BX08,0.0,14218,28436.91
2020-01-17,BX08,0.0,15730,31460.86
2020-01-18,BX08,0.0,9228,18456.74
2020-01-19,BX08,0.0,14175,28351.48
2020-01-20,BX08,2.0,6363,6044.91
2020-01-21,BX08,1.0,43097,60336.75
2020-01-22,BX08,0.0,17527,35054.82
2020-01-23,BX08,0.0,15403,30807.31
2020-01-24,BX08,1.0,43239,60535.86
2020-01-25,BX08,2.0,5789,5499.85
2020-01-26,BX08,0.0,13253,26507.06
2020-01-27,BX08,1.0,39706,55588.43
2020-01-28,BX08,0.0,3593,7187.46
2020-01-29,BX08,0.0,10637,21275.64
2020-01-30,BX08,1.0,35789,50105.71
2020-01-31,BX08,1.0,37073,51902.58
2020-01-01,BX46,1.0,31778,44489.71
2020-01-02,BX46,1.0,31858,44602.25
2020-01-03,BX46,1.0,34103,47744.49
2020-01-04,BX46,0.0,6067,12135.49
2020-01-05,BX46,0.0,14451,28903.71
2020-01-06,BX46,0.0,11446,22892.94
2020-01-07,BX46,2.0,4951,4703.5
2020-01-08,BX46,0.0,6863,13727.4
2020-01-09,BX46,0.0,10578,21156.08
2020-01-10,BX46,3.0,6181,5563.06
2020-01-11,BX46,1.0,37035,51849.21
2020-01-12,BX46,0.0,5783,11567.78
2020-01-13,BX46,0.0,4720,9440.41
2020-01-14,BX46,2.0,5562,5284.03
2020-01-15,BX46,0.0,6814,13629.26
2020-01-16,BX46,0.0,12158,24316.22
2020-01-17,BX46,2.0,4910,4665.11
2020-01-18,BX46,0.0,13357,26715.29
2020-01-19,BX46,0.0,7594,15189.22
2020-01-20,BX46,0.0,10308,20617.37
2020-01-21,BX46,0.0,14377,28754.28
2020-01-22,BX46,1.0,33385,46739.09
2020-01-23,BX46,0.0,10142,20284.25
2020-01-24,BX46,0.0,4840,9680.52
2020-01-25,BX46,1.0,38197,53476.92
2020-01-26,BX46,0.0,10649,21299.32
2020-01-27,BX46,0.0,10128,20256.51
2020-01-28,BX46,0.0,16334,32669.38
2020-01-29,BX46,0.0,16545,33091.98
2020-01-30,BX46,0.0,9655,19310.17
2020-01-31,BX46,2.0,4880,4636.58
2020-01-01,BX55,2.0,5204,4944.31
2020-01-02,BX55,0.0,15247,30495.63
2020-01-03,BX55,0.0,15073,30147.82
2020-01-04,BX55,1.0,27895,39053.16
2020-01-05,BX55,0.0,10876,21753.47
2020-01-06,BX55,0.0,10102,20205.22
2020-01-07,BX55,2.0,5647,5365.0
2020-01-08,BX55,0.0,8295,16590.51
2020-01-09,BX55,0.0,8315,16631.9
2020-01-10,BX55,0.0,14079,28158.22
2020-01-11,BX55,0.0,14972,29944.22
2020-01-12,BX55,0.0,15712,31425.85
2020-01-13,BX55,2.0,5658,5375.38
2020-01-14,BX55,0.0,9200,18400.79
2020-01-15,BX55,0.0,11244,22488.41
2020-01-16,BX55,1.0,31028,43439.92
2020-01-17,BX55,1.0,32880,46032.3
2020-01-18,BX55,2.0,5659,5376.45
2020-01-19,BX55,0.0,5722,11444.19
2020-01-20,BX55,0.0,11376,22752.75
2020-01-21,BX55,2.0,5571,5293.2
2020-01-22,BX55,1.0,33371,46719.73
2020-01-23,BX55,0.0,16257,32514.31
2020-01-24,BX55,2.0,5433,5161.43
2020-01-25,BX55,0.0,16419,32838.73
2020-01-26,BX55,0.0,5754,11509.44
2020-01-27,BX55,2.0,5337,5071.0
2020-01-28,BX55,0.0,3744,7488.8
2020-01-29,BX55,0.0,4790,9580.4
2020-01-30,BX55,0.0,10710,21421.84
2020-01-31,BX55,0.0,6503,13007.57
2020-01-01,QN19,0.0,16867,33734.76
2020-01-02,QN19,0.0,11523,23046.64
2020-01-03,QN19,2.0,7513,7137.37
2020-01-04,QN19,0.0,15464,30929.03
2020-01-05,QN19,0.0,22261,44522.3
2020-01-06,QN19,1.0,53395,74753.35
2020-01-07,QN19,0.0,14036,28072.67
2020-01-08,QN19,0.0,8877,17754.91
2020-01-09,QN19,2.0,7144,6787.08
2020-01-10,QN19,2.0,6871,6528.07
2020-01-11,QN19,0.0,19913,39826.32
2020-01-12,QN19,4.0,8574,7717.11
2020-01-13,QN19,0.0,14386,28772.56
2020-01-14,QN19,0.0,22612,45225.56
2020-01-15,QN19,0.0,23375,46750.61
2020-01-16,QN19,0.0,17302,34604.57
2020-01-17,QN19,0.0,16505,33010.82
2020-01-18,QN19,1.0,48528,67940.35
2020-01-19,QN19,0.0,7466,14932.79
2020-01-20,QN19,0.0,5432,10864.07
2020-01-21,QN19,0.0,19169,38338.72
2020-01-22,QN19,0.0,8944,17888.53
2020-01-23,QN19,1.0,46011,64416.43
2020-01-24,QN19,0.0,15649,31299.51
2020-01-25,QN19,0.0,11883,23767.76
2020-01-26,QN19,0.0,15294,30589.52
2020-01-27,QN19,1.0,38153,53415.17
2020-01-28,QN19,2.0,7712,7327.23
2020-01-29,QN19,2.0,6782,6443.41
2020-01-30,QN19,0.0,16924,33849.82
2020-01-31,QN19,2.0,7628,7246.77
2020-01-01,BX28,0.0,6252,12505.08
2020-01-02,BX28,0.0,16424,32849.83
2020-01-03,BX28,0.0,15247,30495.17
2020-01-04,BX28,1.0,42684,59758.54
2020-01-05,BX28,1.0,49475,69265.31
2020-01-06,BX28,0.0,14766,29533.29
2020-01-07,BX28,1.0,49990,69986.63
2020-01-08,BX28,1.0,50297,70417.19
2020-01-09,BX28,0.0,8895,17790.84
2020-01-10,BX28,0.0,15013,30027.42
2020-01-11,BX28,0.0,17408,34816.49
2020-01-12,BX28,1.0,43876,61427.56
2020-01-13,BX28,2.0,7049,6697.26
2020-01-14,BX28,0.0,23545,47091.22
2020-01-15,BX28,1.0,44482,62275.38
2020-01-16,BX28,1.0,46310,64834.98
2020-01-17,BX28,0.0,16724,33449.54
2020-01-18,BX28,2.0,7033,6681.94
2020-01-19,BX28,0.0,10192,20385.09
2020-01-20,BX28,0.0,7568,15136.28
2020-01-21,BX28,1.0,50372,70521.08
2020-01-22,BX28,2.0,7799,7409.88
2020-01-23,BX28,1.0,44056,61679.58
2020-01-24,BX28,0.0,7057,14115.77
2020-01-25,BX28,0.0,19339,38679.17
2020-01-26,BX28,1.0,42717,59804.75
2020-01-27,BX28,0.0,8519,17038.52
2020-01-28,BX28,0.0,15039,30079.21
2020-01-29,BX28,0.0,7025,14050.59
2020-01-30,BX28,2.0,7365,6997.57
2020-01-31,BX28,1.0,52354,73296.49
2020-01-01,BX07,0.0,11739,23478.54
2020-01-02,BX07,0.0,7609,15219.57
2020-01-03,BX07,0.0,6594,13188.32
2020-01-04,BX07,1.0,28772,40281.63
2020-01-05,BX07,0.0,11337,22674.51
2020-01-06,BX07,0.0,14438,28876.22
2020-01-07,BX07,1.0,29661,41526.53
2020-01-08,BX07,0.0,2648,5297.55
2020-01-09,BX07,2.0,4723,4487.4
2020-01-10,BX07,2.0,5186,4927.01
2020-01-11,BX07,0.0,11684,23368.04
2020-01-12,BX07,0.0,6272,12545.74
2020-01-13,BX07,1.0,32627,45677.96
2020-01-14,BX07,1.0,29386,41140.66
2020-01-15,BX07,0.0,13412,26825.61
2020-01-16,BX07,0.0,7039,14078.52
2020-01-17,BX07,1.0,25990,36386.44
2020-01-18,BX07,0.0,7894,15788.74
2020-01-19,BX07,1.0,34225,47915.96
2020-01-20,BX07,2.0,4979,4730.97
2020-01-21,BX07,0.0,6595,13190.04
2020-01-22,BX07,1.0,35248,49347.22
2020-01-23,BX07,0.0,13187,26374.4
2020-01-24,BX07,3.0,5767,5191.05
2020-01-25,BX07,1.0,31501,44102.6
2020-01-26,BX07,0.0,9048,18096.39
2020-01-27,BX07,0.0,12279,24559.46
2020-01-28,BX07,0.0,13876,27753.19
2020-01-29,BX07,1.0,28825,40355.98
2020-01-30,BX07,1.0,25765,36071.35
2020-01-31,BX07,0.0,5736,11472.42
2020-01-01,MN15,2.0,8700,8265.82
2020-01-02,MN15,0.0,7931,15862.67
2020-01-03,MN15,0.0,25778,51557.2
2020-01-04,MN15,0.0,16799,33599.6
2020-01-05,MN15,0.0,26870,53740.31
2020-01-06,MN15,2.0,9312,8847.05
2020-01-07,MN15,0.0,23985,47971.2
2020-01-08,MN15,0.0,26499,52999.94
2020-01-09,MN15,2.0,9343,8876.43
2020-01-10,MN15,1.0,57300,80221.36
2020-01-11,MN15,1.0,56521,79129.53
2020-01-12,MN15,5.0,10421,9379.73
2020-01-13,MN15,0.0,24563,49126.77
2020-01-14,MN15,1.0,60220,84308.2
2020-01-15,MN15,0.0,21949,43898.54
2020-01-16,MN15,0.0,19388,38777.6
2020-01-17,MN15,1.0,62436,87410.56
2020-01-18,MN15,0.0,22884,45768.47
2020-01-19,MN15,1.0,56306,78828.46
2020-01-20,MN15,1.0,59861,83805.78
2020-01-21,MN15,0.0,18272,36545.0
2020-01-22,MN15,0.0,7105,14210.28
2020-01-23,MN15,2.0,8331,7914.47
2020-01-24,MN15,0.0,13581,27163.53
2020-01-25,MN15,2.0,9108,8653.28
2020-01-26,MN15,0.0,28275,56551.7
2020-01-27,MN15,1.0,62870,88019.19
2020-01-28,MN15,2.0,9201,8741.43
2020-01-29,MN15,0.0,16650,33301.99
2020-01-30,MN15,0.0,11406,22813.77
2020-01-31,MN15,0.0,5632,11265.05
2020-01-01,QN34,1.0,5952,8333.87
2020-01-02,QN34,0.0,1980,3961.2
2020-01-03,QN34,1.0,8009,11213.04
2020-01-04,QN34,0.0,2745,5491.93
2020-01-05,QN34,0.0,3148,6296.35
2020-01-06,QN34,0.0,1236,2472.5
2020-01-07,QN34,1.0,8190,11466.7
2020-01-08,QN34,2.0,3651,3469.18
2020-01-09,QN34,2.0,3262,3099.24
2020-01-10,QN34,1.0,6386,8940.66
2020-01-11,QN34,1.0,6994,9792.1
2020-01-12,QN34,0.0,1510,3021.29
2020-01-13,QN34,1.0,7476,10467.29
2020-01-14,QN34,0.0,3210,6420.69
2020-01-15,QN34,1.0,7300,10220.69
2020-01-16,QN34,0.0,3313,6627.17
2020-01-17,QN34,0.0,2756,5513.72
2020-01-18,QN34,1.0,6429,9001.74
2020-01-19,QN34,0.0,3159,6319.97
2020-01-20,QN34,2.0,3440,3268.82
2020-01-21,QN34,0.0,1441,2883.65
2020-01-22,QN34,2.0,3377,3209.03
2020-01-23,QN34,0.0,4371,8743.72
2020-01-24,QN34,0.0,2226,4453.2
2020-01-25,QN34,0.0,3036,6073.39
2020-01-26,QN34,2.0,3586,3407.57
2020-01-27,QN34,2.0,3217,3056.37
2020-01-28,QN34,0.0,1040,2080.55
2020-01-29,QN34,0.0,3910,7820.65
2020-01-30,QN34,1.0,7016,9823.59
2020-01-31,QN34,1.0,8255,11557.14
2020-01-01,BX09,0.0,23390,46781.48
2020-01-02,BX09,0.0,15950,31900.53
2020-01-03,BX09,0.0,22190,44380.65
2020-01-04,BX09,1.0,53431,74804.43
2020-01-05,BX09,0.0,9095,18190.24
2020-01-06,BX09,1.0,54631,76484.47
2020-01-07,BX09,0.0,9746,19492.18
2020-01-08,BX09,0.0,21434,42869.52
2020-01-09,BX09,2.0,7565,7186.86
2020-01-10,BX09,2.0,7859,7466.39
2020-01-11,BX09,1.0,46185,64659.9
2020-01-12,BX09,2.0,7110,6754.94
2020-01-13,BX09,0.0,19083,38166.25
2020-01-14,BX09,0.0,10003,20006.01
2020-01-15,BX09,0.0,7036,14073.01
2020-01-16,BX09,2.0,7450,7078.06
2020-01-17,BX09,0.0,13055,26111.47
2020-01-18,BX09,0.0,22456,44912.64
2020-01-19,BX09,0.0,22188,44376.73
2020-01-20,BX09,1.0,48960,68544.96
2020-01-21,BX09,2.0,7085,6731.43
2020-01-22,BX09,2.0,7365,6997.34
2020-01-23,BX09,0.0,18021,36043.3
2020-01-24,BX09,0.0,7691,15383.45
2020-01-25,BX09,1.0,38955,54537.8
2020-01-26,BX09,1.0,46038,64454.19
2020-01-27,BX09,2.0,7371,7002.53
2020-01-28,BX09,2.0,7882,7488.8
2020-01-29,BX09,0.0,23404,46808.07
2020-01-30,BX09,0.0,21661,43322.56
2020-01-31,BX09,0.0,14853,29706.75
2020-01-01,QN21,0.0,3311,6623.17
2020-01-02,QN21,0.0,1303,2607.17
2020-01-03,QN21,2.0,4862,4619.14
2020-01-04,QN21,1.0,9007,12611.07
2020-01-05,QN21,0.0,2976,5952.44
2020-01-06,QN21,0.0,2892,5785.34
2020-01-07,QN21,1.0,9534,13348.28
2020-01-08,QN21,2.0,5019,4768.85
2020-01-09,QN21,1.0,12428,17400.54
2020-01-10,QN21,1.0,9004,12606.6
2020-01-11,QN21,0.0,4912,9825.45
2020-01-12,QN21,0.0,5296,10593.57
2020-01-13,QN21,0.0,1444,2888.36
2020-01-14,QN21,2.0,4969,4721.48
2020-01-15,QN21,0.0,4576,9152.68
2020-01-16,QN21,1.0,10824,15153.93
2020-01-17,QN21,0.0,1454,2908.63
2020-01-18,QN21,0.0,1911,3822.17
2020-01-19,QN21,0.0,5390,10781.99
2020-01-20,QN21,0.0,3550,7101.25
2020-01-21,QN21,0.0,4462,8924.99
2020-01-22,QN21,1.0,9074,12704.03
2020-01-23,QN21,1.0,11378,15929.51
2020-01-24,QN21,1.0,9794,13711.91
2020-01-25,QN21,1.0,9916,13882.56
2020-01-26,QN21,1.0,9665,13531.22
2020-01-27,QN21,2.0,4782,4543.02
2020-01-28,QN21,0.0,3928,7857.28
2020-01-29,QN21,2.0,4722,4486.44
2020-01-30,QN21,0.0,4587,9174.92
2020-01-31,QN21,0.0,3801,7603.03
2020-01-01,BX62,0.0,8006,16012.64
2020-01-02,BX62,0.0,13725,27450.47
2020-01-03,BX62,2.0,6122,5816.09
2020-01-04,BX62,1.0,37554,52576.71
2020-01-05,BX62,1.0,37511,52515.77
2020-01-06,BX62,2.0,5542,5265.76
2020-01-07,BX62,2.0,5655,5372.47
2020-01-08,BX62,1.0,41045,57464.37
2020-01-09,BX62,0.0,16111,32223.82
2020-01-10,BX62,0.0,16049,32099.28
2020-01-11,BX62,2.0,5889,5595.19
2020-01-12,BX62,1.0,40173,56242.49
2020-01-13,BX62,0.0,18630,37261.81
2020-01-14,BX62,0.0,8860,17721.69
2020-01-15,BX62,1.0,43574,61004.36
2020-01-16,BX62,0.0,16335,32670.15
2020-01-17,BX62,0.0,17776,35553.88
2020-01-18,BX62,0.0,5838,11677.28
2020-01-19,BX62,0.0,7619,15238.4
2020-01-20,BX62,0.0,18385,36771.98
2020-01-21,BX62,1.0,39198,54877.87
2020-01-22,BX62,0.0,14276,28552.27
2020-01-23,BX62,0.0,15539,31078.81
2020-01-24,BX62,1.0,35399,49559.84
2020-01-25,BX62,1.0,35350,49491.26
2020-01-26,BX62,0.0,16048,32096.65
2020-01-27,BX62,0.0,5818,11636.57
2020-01-28,BX62,0.0,13451,26902.5
2020-01-29,BX62,0.0,6460,12921.69
2020-01-30,BX62,2.0,5638,5357.01
2020-01-31,BX62,1.0,40859,57203.66
2020-01-01,BK85,1.0,41019,57426.65
2020-01-02,BK85,0.0,22256,44512.81
2020-01-03,BK85,0.0,20348,40696.08
2020-01-04,BK85,0.0,13201,26402.54
2020-01-05,BK85,0.0,16408,32816.74
2020-01-06,BK85,0.0,8559,17118.2
2020-01-07,BK85,2.0,6896,6551.52
2020-01-08,BK85,0.0,19932,39865.97
2020-01-09,BK85,0.0,17044,34088.49
2020-01-10,BK85,2.0,7387,7018.57
2020-01-11,BK85,0.0,20933,41867.7
2020-01-12,BK85,0.0,16069,32138.66
2020-01-13,BK85,0.0,11022,22045.57
2020-01-14,BK85,2.0,7012,6661.94
2020-01-15,BK85,0.0,4630,9261.12
2020-01-16,BK85,0.0,14660,29320.98
2020-01-17,BK85,0.0,8011,16022.44
2020-01-18,BK85,2.0,6724,6388.34
2020-01-19,BK85,1.0,41259,57763.6
2020-01-20,BK85,1.0,43711,61195.58
2020-01-21,BK85,2.0,7338,6971.36
2020-01-22,BK85,1.0,51648,72307.61
2020-01-23,BK85,0.0,20825,41651.45
2020-01-24,BK85,1.0,37586,52621.43
2020-01-25,BK85,0.0,12047,24094.82
2020-01-26,BK85,1.0,41570,58198.76
2020-01-27,BK85,1.0,42531,59544.64
2020-01-28,BK85,1.0,41462,58047.78
2020-01-29,BK85,2.0,7011,6660.92
2020-01-30,BK85,0.0,12417,24834.05
2020-01-31,BK85,0.0,22325,44651.1
2020-01-01,QN55,2.0,9780,9291.14
2020-01-02,QN55,1.0,53963,75548.21
2020-01-03,QN55,1.0,61956,86738.95
2020-01-04,QN55,0.0,5795,11590.43
